,factors,cv_score,cv_score_std
1007,"['lattice_constant_sc', 'c11_bcc', 'vacancy_migration_energy_fcc']",-224.5094339692154,285.22119512304806
2063,"['c11_fcc', 'c44_fcc', 'unstable_stack_energy_fcc']",-224.6241058065828,262.1225492903897
2662,"['c44_bcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-224.80596652203607,279.2436604836414
2549,"['c12_sc', 'thermal_expansion_coeff_fcc', 'vacancy_migration_energy_fcc']",-224.93754731865354,281.9938102976622
294,"['c44_sc', 'vacancy_migration_energy_fcc']",-224.94858312469114,278.05106001062006
2379,"['c12_bcc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",-224.9579378740751,296.5955651315858
1810,"['bulk_modulus_sc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-225.0430263984742,273.88822729304496
2191,"['c11_sc', 'c44_bcc', 'vacancy_migration_energy_fcc']",-225.04761152927716,270.46632413582336
2507,"['c12_sc', 'c44_bcc', 'vacancy_migration_energy_fcc']",-225.16786302011917,280.8108852708589
2042,"['c11_fcc', 'c12_sc', 'vacancy_migration_energy_fcc']",-225.2527027217818,281.0446068014664
2130,"['c11_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-225.2549404151786,286.34181036098937
2132,"['c11_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-225.26840525487,286.60129429227294
1997,"['c11_fcc', 'c11_sc', 'vacancy_migration_energy_fcc']",-225.40549762774498,272.6884479218624
213,"['c11_sc', 'vacancy_migration_energy_fcc']",-225.83319440538867,263.24250993991484
2579,"['c12_sc', 'unstable_stack_energy_slip_fraction_fcc', 'vacancy_migration_energy_fcc']",-225.85535778715072,280.95816909564627
24,['vacancy_migration_energy_fcc'],-225.89523629865437,281.00576563646484
1087,"['lattice_constant_sc', 'c12_sc', 'vacancy_migration_energy_fcc']",-225.89971186289188,285.684058559752
2778,"['c44_sc', 'unstable_stack_energy_slip_fraction_fcc', 'vacancy_migration_energy_fcc']",-225.90466853419974,283.1698028384624
1656,"['bulk_modulus_sc', 'c11_fcc', 'vacancy_migration_energy_fcc']",-226.0846995240265,281.46037911764154
2353,"['c12_bcc', 'thermal_expansion_coeff_fcc', 'vacancy_migration_energy_fcc']",-226.1354703183728,288.30176634111655
1979,"['c11_bcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-226.27051256281345,271.4354042248533
1613,"['bulk_modulus_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'vacancy_migration_energy_fcc']",-226.442273098638,282.2083242960235
2134,"['c11_fcc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-226.4748043807946,292.623531970684
2266,"['c11_sc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-226.48379206304165,264.26609492390617
988,"['lattice_constant_sc', 'bulk_modulus_sc', 'vacancy_migration_energy_fcc']",-226.51166608500563,279.099903912759
1318,"['bulk_modulus_bcc', 'c12_sc', 'vacancy_migration_energy_fcc']",-226.5770954331078,279.61722220392585
2530,"['c12_sc', 'c44_sc', 'vacancy_migration_energy_fcc']",-226.93693253479657,278.3882261721068
1408,"['bulk_modulus_bcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-227.09047311531518,271.9940335696096
2582,"['c12_sc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-227.1884094437254,267.83756632015906
271,"['c44_bcc', 'vacancy_migration_energy_fcc']",-227.20157089908824,284.6244200664216
2774,"['c44_sc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",-227.22398822111842,293.71451397563453
2769,"['c44_sc', 'extr_stack_fault_energy_fcc', 'vacancy_migration_energy_fcc']",-227.30527755845034,279.02548704158283
1718,"['bulk_modulus_sc', 'c12_sc', 'vacancy_migration_energy_fcc']",-227.30599210463797,260.1632731919539
1583,"['bulk_modulus_fcc', 'thermal_expansion_coeff_fcc', 'vacancy_migration_energy_fcc']",-227.38720504679873,285.9283890918261
1673,"['bulk_modulus_sc', 'c11_sc', 'vacancy_migration_energy_fcc']",-227.42851476571033,260.24839869644774
2608,"['c44_bcc', 'c44_sc', 'vacancy_migration_energy_fcc']",-227.5163106564035,283.9486579697585
2660,"['c44_bcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-227.55446831985452,278.04557935739024
258,"['c12_sc', 'vacancy_migration_energy_fcc']",-227.64104616226714,280.51106428628964
1108,"['lattice_constant_sc', 'c44_fcc', 'unstable_stack_energy_fcc']",-227.64482147500786,273.6990626631503
2785,"['c44_sc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-227.648692694794,276.1105533554721
1219,"['bulk_modulus_bcc', 'bulk_modulus_sc', 'vacancy_migration_energy_fcc']",-227.72659007037097,275.9127974111348
2178,"['c11_sc', 'c12_sc', 'vacancy_migration_energy_fcc']",-227.75006349557094,260.11725802755564
947,"['lattice_constant_sc', 'bulk_modulus_bcc', 'vacancy_migration_energy_fcc']",-227.77592231463652,286.0585960040646
2949,"['relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-227.95320198308468,269.9610632141092
1256,"['bulk_modulus_bcc', 'c11_fcc', 'vacancy_migration_energy_fcc']",-227.96185527810874,279.9402219353215
1799,"['bulk_modulus_sc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",-228.02760757856745,288.03546475522097
1403,"['bulk_modulus_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'vacancy_migration_energy_fcc']",-228.11925404731167,281.4818787435774
2270,"['c11_sc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-228.1633130754054,262.50475764915035
343,"['unstable_stack_energy_slip_fraction_fcc', 'vacancy_migration_energy_fcc']",-228.21945028688623,283.3026030810618
1970,"['c11_bcc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",-228.26897325709365,298.0662537964166
2319,"['c12_bcc', 'c44_fcc', 'unstable_stack_energy_fcc']",-228.715517999378,269.78490119422827
1564,"['bulk_modulus_fcc', 'c44_sc', 'vacancy_migration_energy_fcc']",-228.84206243602347,284.715332192624
2664,"['c44_bcc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-228.91120388019584,285.8007174659905
1273,"['bulk_modulus_bcc', 'c11_sc', 'vacancy_migration_energy_fcc']",-228.92568500580583,262.90260413052664
1058,"['lattice_constant_sc', 'c12_bcc', 'vacancy_migration_energy_fcc']",-228.98280331518546,288.238483868483
2383,"['c12_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'vacancy_migration_energy_fcc']",-229.06659501771074,289.04259058393956
1618,"['bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-229.34619129402049,282.32199704813667
1073,"['lattice_constant_sc', 'c12_fcc', 'vacancy_migration_energy_fcc']",-229.39848082175175,288.46185324124997
968,"['lattice_constant_sc', 'bulk_modulus_fcc', 'vacancy_migration_energy_fcc']",-229.43061419669627,286.93316564996115
2866,"['thermal_expansion_coeff_fcc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-229.51846407005226,279.0781364541369
1238,"['bulk_modulus_bcc', 'c11_bcc', 'vacancy_migration_energy_fcc']",-229.5574912773425,263.6598989379701
1429,"['bulk_modulus_fcc', 'bulk_modulus_sc', 'vacancy_migration_energy_fcc']",-229.6170669341212,283.1262094468808
1965,"['c11_bcc', 'extr_stack_fault_energy_fcc', 'vacancy_migration_energy_fcc']",-229.70680619512189,281.008702928589
1704,"['bulk_modulus_sc', 'c12_fcc', 'vacancy_migration_energy_fcc']",-229.70929616982644,280.5433307482352
1638,"['bulk_modulus_sc', 'c11_bcc', 'vacancy_migration_energy_fcc']",-229.83354306923874,278.80093735618266
1541,"['bulk_modulus_fcc', 'c44_bcc', 'vacancy_migration_energy_fcc']",-229.91680568513527,286.502096304021
2416,"['c12_fcc', 'c44_bcc', 'vacancy_migration_energy_fcc']",-230.07795658441313,287.56962768094786
1925,"['c11_bcc', 'c44_sc', 'vacancy_migration_energy_fcc']",-230.0798409282623,281.0539358251072
1827,"['c11_bcc', 'c11_fcc', 'vacancy_migration_energy_fcc']",-230.14781870105017,278.0724756500595
2013,"['c11_fcc', 'c12_bcc', 'vacancy_migration_energy_fcc']",-230.4993207784185,283.629528386038
2488,"['c12_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'vacancy_migration_energy_fcc']",-230.52450036228583,282.5163867016348
350,"['vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-230.52501324097125,278.58891169876546
1354,"['bulk_modulus_bcc', 'c44_sc', 'vacancy_migration_energy_fcc']",-230.83535551199472,286.2742958041374
118,"['bulk_modulus_bcc', 'vacancy_migration_energy_fcc']",-230.8981756772487,281.91690630699674
2928,"['extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-231.17962587097995,275.58775962197365
2491,"['c12_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-231.40493815728632,279.86853019458465
2946,"['unstable_stack_energy_slip_fraction_fcc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-231.45690202115787,282.2307702821861
1689,"['bulk_modulus_sc', 'c12_bcc', 'vacancy_migration_energy_fcc']",-231.46550309383693,281.02635810304525
1844,"['c11_bcc', 'c11_sc', 'vacancy_migration_energy_fcc']",-231.55974187389683,265.5582247800545
2334,"['c12_bcc', 'c44_sc', 'vacancy_migration_energy_fcc']",-231.6532533342149,286.5523591574389
2586,"['c12_sc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-231.70902445879346,278.5058988528358
139,"['bulk_modulus_fcc', 'vacancy_migration_energy_fcc']",-231.8862547512557,285.84775336504947
2298,"['c12_bcc', 'c12_sc', 'vacancy_migration_energy_fcc']",-231.97053021681987,286.3020794168412
1977,"['c11_bcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-232.07207927219218,271.41793605810363
1406,"['bulk_modulus_bcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-232.24131543847074,271.25454185698
1974,"['c11_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'vacancy_migration_energy_fcc']",-232.31394095754445,279.4086562501168
2484,"['c12_fcc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",-232.40982099361568,302.79018098616854
1289,"['bulk_modulus_bcc', 'c12_bcc', 'vacancy_migration_energy_fcc']",-232.88690035648122,273.8684308100613
1889,"['c11_bcc', 'c12_sc', 'vacancy_migration_energy_fcc']",-233.09384372440456,284.3937309590033
1860,"['c11_bcc', 'c12_bcc', 'vacancy_migration_energy_fcc']",-233.1760981226924,268.3744309798071
2458,"['c12_fcc', 'thermal_expansion_coeff_fcc', 'vacancy_migration_energy_fcc']",-233.19619007441267,286.3739825239792
2388,"['c12_bcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-233.21999704749496,282.6134284729184
1373,"['bulk_modulus_bcc', 'thermal_expansion_coeff_fcc', 'vacancy_migration_energy_fcc']",-233.32797026250287,286.69195845117395
639,"['lattice_constant_bcc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",-233.5896743345809,329.83630708373806
2164,"['c11_sc', 'c12_fcc', 'vacancy_migration_energy_fcc']",-233.60232890971562,268.5873671504215
1483,"['bulk_modulus_fcc', 'c11_sc', 'vacancy_migration_energy_fcc']",-233.6758625996623,270.84315776755477
178,"['c11_bcc', 'vacancy_migration_energy_fcc']",-233.82258517179926,283.30848052024953
578,"['lattice_constant_bcc', 'c44_fcc', 'extr_stack_fault_energy_fcc']",-233.8318144630908,269.6510925822859
2570,"['c12_sc', 'extr_stack_fault_energy_fcc', 'vacancy_migration_energy_fcc']",-233.91154099299644,282.32138227115405
2575,"['c12_sc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",-234.20761720635275,311.08756797496085
1616,"['bulk_modulus_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-234.22113796240762,280.9589457996268
2439,"['c12_fcc', 'c44_sc', 'vacancy_migration_energy_fcc']",-234.38279361813437,284.65737799642494
2712,"['c44_fcc', 'extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-235.20886507400098,274.2158681401855
1944,"['c11_bcc', 'thermal_expansion_coeff_fcc', 'vacancy_migration_energy_fcc']",-235.2526663681023,286.45638744157225
1410,"['bulk_modulus_bcc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-235.55077738199992,278.28166391897605
229,"['c12_bcc', 'vacancy_migration_energy_fcc']",-235.65465953194118,290.8417131964736
2149,"['c11_sc', 'c12_bcc', 'vacancy_migration_energy_fcc']",-236.28446282174914,268.715155553048
1199,"['bulk_modulus_bcc', 'bulk_modulus_fcc', 'vacancy_migration_energy_fcc']",-236.47937590790647,284.0671934579573
244,"['c12_fcc', 'vacancy_migration_energy_fcc']",-236.55043149518028,285.9430923436744
2926,"['extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-236.55905614896926,275.266164885744
1620,"['bulk_modulus_fcc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-236.81731319579313,285.10689875182334
1528,"['bulk_modulus_fcc', 'c12_sc', 'vacancy_migration_energy_fcc']",-237.0021734846407,284.84292187660367
2386,"['c12_bcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-237.19048928045325,281.4796140537385
1981,"['c11_bcc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-237.34801825954133,280.5894947858423
2713,"['c44_fcc', 'extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-237.41353047961783,274.95164110456864
2850,"['thermal_expansion_coeff_fcc', 'extr_stack_fault_energy_fcc', 'vacancy_migration_energy_fcc']",-237.54811039513456,285.14453721713903
334,"['extr_stack_fault_energy_fcc', 'vacancy_migration_energy_fcc']",-237.66773516788072,284.24144578068183
1499,"['bulk_modulus_fcc', 'c12_bcc', 'vacancy_migration_energy_fcc']",-237.96998409818724,287.58237437148887
2390,"['c12_bcc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-237.98274751625934,291.5323384787104
2688,"['c44_fcc', 'thermal_expansion_coeff_fcc', 'extr_stack_fault_energy_fcc']",-238.79404144937885,271.10918058326786
2514,"['c12_sc', 'c44_fcc', 'extr_stack_fault_energy_fcc']",-238.9145936617666,269.91933395556913
2703,"['c44_fcc', 'ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-238.9563738134647,271.9030562581669
2669,"['c44_fcc', 'c44_sc', 'extr_stack_fault_energy_fcc']",-239.0008892390125,270.38007032997365
1304,"['bulk_modulus_bcc', 'c12_fcc', 'vacancy_migration_energy_fcc']",-239.13989639262533,285.9463123808224
1338,"['bulk_modulus_bcc', 'c44_fcc', 'extr_stack_fault_energy_fcc']",-239.22407841161083,269.3017143723994
2592,"['c44_bcc', 'c44_fcc', 'extr_stack_fault_energy_fcc']",-239.37343278426735,271.430556603838
2403,"['c12_fcc', 'c12_sc', 'vacancy_migration_energy_fcc']",-239.75046248819456,286.78294591573797
2284,"['c12_bcc', 'c12_fcc', 'vacancy_migration_energy_fcc']",-239.80414624271094,289.9185715413871
2696,"['c44_fcc', 'surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-239.80925136442255,271.87144378046736
2423,"['c12_fcc', 'c44_fcc', 'extr_stack_fault_energy_fcc']",-240.2758077638249,270.5291789000302
1909,"['c11_bcc', 'c44_fcc', 'extr_stack_fault_energy_fcc']",-240.46239241429876,270.2544359381342
1448,"['bulk_modulus_fcc', 'c11_bcc', 'vacancy_migration_energy_fcc']",-240.5533445652052,283.02262455208364
2495,"['c12_fcc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-240.6683375745986,285.6042515598043
915,"['lattice_constant_fcc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",-240.84644156329784,325.97359750117676
278,"['c44_fcc', 'extr_stack_fault_energy_fcc']",-240.89127947068488,268.9989821122336
1548,"['bulk_modulus_fcc', 'c44_fcc', 'extr_stack_fault_energy_fcc']",-241.0044953234417,270.0688798639051
2930,"['extr_stack_fault_energy_fcc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",-241.03147021495056,281.96598033496485
854,"['lattice_constant_fcc', 'c44_fcc', 'extr_stack_fault_energy_fcc']",-241.03990623465438,270.20553714534657
2679,"['c44_fcc', 'cohesive_energy_fcc', 'extr_stack_fault_energy_fcc']",-241.66370200213223,269.31720642342697
2062,"['c11_fcc', 'c44_fcc', 'extr_stack_fault_energy_fcc']",-241.7138871637187,269.7038118794966
2819,"['cohesive_energy_fcc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",-242.32264423438818,353.0368209980568
2711,"['c44_fcc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-242.42515438217083,267.7069882859548
2715,"['c44_fcc', 'extr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",-243.02574930352873,260.57733693525046
1875,"['c11_bcc', 'c12_fcc', 'vacancy_migration_energy_fcc']",-244.57979997781848,286.7520492700786
2874,"['surface_energy_100_fcc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc']",-245.24754044904617,299.56761698441414
1738,"['bulk_modulus_sc', 'c44_fcc', 'extr_stack_fault_energy_fcc']",-245.6528105400991,266.7386074851402
2114,"['c11_fcc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc']",-245.77280362435422,300.16664041207537
2683,"['c44_fcc', 'cohesive_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-245.95213683756316,272.53233103289244
2938,"['unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-246.2807287802612,353.29691606194893
2919,"['extr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",-246.51286946534202,311.6893206167572
1107,"['lattice_constant_sc', 'c44_fcc', 'extr_stack_fault_energy_fcc']",-247.14938065822676,277.2253780186433
2318,"['c12_bcc', 'c44_fcc', 'extr_stack_fault_energy_fcc']",-247.27519856045055,274.7007052819819
2419,"['c12_fcc', 'c44_fcc', 'cohesive_energy_fcc']",-247.72565606002846,276.7023968970187
582,"['lattice_constant_bcc', 'c44_fcc', 'unrelaxed_formation_potential_energy_fcc']",-248.2149534422147,275.3263778457395
2682,"['c44_fcc', 'cohesive_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-249.51747390926863,276.9956247406242
1544,"['bulk_modulus_fcc', 'c44_fcc', 'cohesive_energy_fcc']",-249.5231664665488,275.2824340529127
2302,"['c12_bcc', 'c44_bcc', 'cohesive_energy_fcc']",-249.8736783296193,307.23826901583556
581,"['lattice_constant_bcc', 'c44_fcc', 'relaxed_formation_potential_energy_fcc']",-249.90117597253126,276.078190030353
2895,"['ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc']",-250.04054990313165,308.5583447437236
2300,"['c12_bcc', 'c44_bcc', 'c44_fcc']",-250.8428384888495,266.3535322779839
2198,"['c11_sc', 'c44_fcc', 'extr_stack_fault_energy_fcc']",-251.09040504576575,257.4576242783072
2936,"['unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",-251.93135509108922,353.7598723815963
2692,"['c44_fcc', 'thermal_expansion_coeff_fcc', 'unrelaxed_formation_potential_energy_fcc']",-252.11343046517385,275.8649729810132
