,factors,r2_cv_score,rmse_cv_score
1449,"['c44_sc', 'lattice_constant_sc', 'unstable_twinning_energy_fcc']",0.291696662613677,-416.2631393501412
1351,"['c44_sc', 'c12_bcc', 'lattice_constant_sc']",0.2914870693893172,-447.7793941890998
4321,"['intr_stack_fault_energy_fcc', 'bulk_modulus_fcc', 'bulk_modulus_bcc']",0.29142902236640816,-451.5746965622766
3071,"['c12_fcc', 'c44_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.2913924945796572,-422.0589020039299
3946,"['c44_bcc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.2913370405643695,-435.0208566736169
3087,"['c12_fcc', 'lattice_constant_fcc', 'bulk_modulus_bcc']",0.29130470285437954,-431.31925046856935
1956,"['c12_sc', 'extr_stack_fault_energy_fcc', 'lattice_constant_fcc']",0.2907467585487188,-425.65078035093893
2616,"['extr_stack_fault_energy_fcc', 'lattice_constant_sc', 'bulk_modulus_sc']",0.2906547391931249,-444.574711407137
4404,"['unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_sc', 'c11_sc']",0.2906260273665493,-461.8348695189796
1939,"['c12_sc', 'c11_bcc', 'bulk_modulus_fcc']",0.29013550233046054,-451.7536853068481
625,"['cohesive_energy_fcc', 'c12_bcc', 'unstable_twinning_energy_fcc']",0.28995466022661726,-414.20916412919235
2466,"['c11_bcc', 'relaxed_formation_potential_energy_fcc', 'ideal_surface_energy_100_fcc']",0.2899162766919028,-395.370155065644
3045,"['c12_fcc', 'lattice_constant_sc', 'unstable_stack_energy_fcc']",0.28986257214557937,-394.07352109576567
33,"['cohesive_energy_fcc', 'c12_sc']",0.2898115748887061,-436.3539027556228
422,"['bulk_modulus_fcc', 'ideal_surface_energy_100_fcc']",0.28976092086580046,-442.44934086111584
2621,"['extr_stack_fault_energy_fcc', 'c44_bcc', 'surface_energy_100_fcc']",0.2896239538400176,-435.9837956193299
1976,"['c12_sc', 'c12_bcc', 'lattice_constant_sc']",0.2895109938349568,-439.64445044831524
3330,"['lattice_constant_diamond', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_fcc']",0.28891251072167584,-460.47317929804217
2762,"['c12_bcc', 'c12_fcc', 'surface_energy_100_fcc']",0.2889099538449416,-426.9346447871328
2301,"['c11_bcc', 'lattice_constant_diamond', 'bulk_modulus_fcc']",0.28889669609108737,-448.02262436204825
2912,"['c12_bcc', 'surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",0.2886409095727888,-440.5596121093097
3108,"['c12_fcc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.2885592575787169,-405.7167752986501
3255,"['lattice_constant_diamond', 'c44_bcc', 'bulk_modulus_fcc']",0.2885299114566815,-461.7838946735747
2003,"['c12_sc', 'c12_fcc', 'intr_stack_fault_energy_fcc']",0.28835895399784295,-453.1374214797605
3333,"['lattice_constant_diamond', 'unstable_stack_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc']",0.2880201177881576,-428.3303772544776
1372,"['c44_sc', 'c12_fcc', 'lattice_constant_sc']",0.28780587456676904,-441.2876028616927
3895,"['c44_bcc', 'surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.28737848954167383,-435.6029119455882
3457,"['unstable_twinning_energy_slip_fraction_fcc', 'unstable_twinning_energy_fcc', 'relaxation_volume_fcc']",0.2873415669722478,-416.67624910510125
31,"['cohesive_energy_fcc', 'c44_sc']",0.2871019400870066,-446.17885758784365
2449,"['c11_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc']",0.2870792039261595,-436.8579847387713
2402,"['c11_bcc', 'unstable_twinning_energy_fcc', 'relaxation_volume_fcc']",0.2868764110919248,-434.97270949690045
30,"['cohesive_energy_fcc', 'thermal_expansion_coeff_fcc']",0.28666531106553117,-440.1123354003815
1477,"['c44_sc', 'c44_bcc', 'bulk_modulus_bcc']",0.2862407666828186,-414.1500457682316
3017,"['c12_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc']",0.28581403417225637,-441.7093980649417
3887,"['c44_bcc', 'surface_energy_100_fcc', 'intr_stack_fault_energy_fcc']",0.2857629623292746,-437.337239015327
3991,"['lattice_constant_fcc', 'unstable_stack_energy_fcc', 'c11_sc']",0.2855431645464909,-409.22465489764136
473,"['cohesive_energy_fcc', 'thermal_expansion_coeff_fcc', 'unstable_twinning_energy_slip_fraction_fcc']",0.28522156276351934,-453.7029707646841
491,"['cohesive_energy_fcc', 'thermal_expansion_coeff_fcc', 'bulk_modulus_sc']",0.2851637953554722,-447.31212808240906
863,"['cohesive_energy_fcc', 'c11_fcc', 'bulk_modulus_sc']",0.28512787412756785,-433.7905012340189
2169,"['c12_sc', 'intr_stack_fault_energy_fcc', 'c11_sc']",0.2849576621660971,-453.5821773002932
4329,"['intr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'bulk_modulus_bcc']",0.2848526095191461,-421.15559135179234
221,"['c12_bcc', 'surface_energy_100_fcc']",0.2848272546424377,-433.1207762516001
769,"['cohesive_energy_fcc', 'unstable_twinning_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.28438854110246586,-421.29570738202705
1965,"['c12_sc', 'extr_stack_fault_energy_fcc', 'ideal_surface_energy_100_fcc']",0.2843448621919602,-434.94499256430163
750,"['cohesive_energy_fcc', 'c44_bcc', 'c11_sc']",0.2842357791047093,-431.4682974001465
989,"['thermal_expansion_coeff_fcc', 'extr_stack_fault_energy_fcc', 'ideal_surface_energy_100_fcc']",0.28421239224471434,-428.2564758639128
1125,"['thermal_expansion_coeff_fcc', 'c44_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.2834790231418645,-429.26359045175826
4030,"['lattice_constant_fcc', 'bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.28330654078591455,-406.9992577159378
4137,"['unstable_twinning_energy_fcc', 'relaxation_volume_fcc', 'bulk_modulus_bcc']",0.28322051160841527,-428.8580718788256
800,"['cohesive_energy_fcc', 'surface_energy_100_fcc', 'c11_fcc']",0.28320563267730614,-422.03502963652335
1509,"['c44_sc', 'unstable_stack_energy_fcc', 'surface_energy_100_fcc']",0.2831145534300521,-393.44012997553034
3505,"['unstable_twinning_energy_slip_fraction_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'lattice_constant_bcc']",0.28280273807468953,-394.9717337866661
1057,"['thermal_expansion_coeff_fcc', 'lattice_constant_diamond', 'bulk_modulus_sc']",0.28269781472490724,-459.66273422966054
3258,"['lattice_constant_diamond', 'c44_bcc', 'ideal_surface_energy_100_fcc']",0.28257139364533257,-448.8022042042732
701,"['cohesive_energy_fcc', 'c44_fcc', 'c44_bcc']",0.2821533834561778,-325.82297706053873
608,"['cohesive_energy_fcc', 'extr_stack_fault_energy_fcc', 'bulk_modulus_fcc']",0.28174109960633265,-452.74430401011955
1932,"['c12_sc', 'c11_bcc', 'c44_bcc']",0.2816042566871519,-439.9411467768303
2767,"['c12_bcc', 'c12_fcc', 'relaxation_volume_fcc']",0.28149936624684885,-458.46760296629895
832,"['cohesive_energy_fcc', 'bulk_modulus_fcc', 'bulk_modulus_bcc']",0.280953922910721,-456.74804599435936
3519,"['unstable_twinning_energy_slip_fraction_fcc', 'bulk_modulus_fcc', 'c11_sc']",0.2809120445046895,-454.4035331384393
995,"['thermal_expansion_coeff_fcc', 'extr_stack_fault_energy_fcc', 'c11_sc']",0.2805767869370974,-449.75228221659876
2933,"['c12_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc']",0.28044276983154254,-432.72146141259174
57,"['cohesive_energy_fcc', 'bulk_modulus_sc']",0.28028879594998185,-454.0773491301859
746,"['cohesive_energy_fcc', 'c44_bcc', 'c11_fcc']",0.27973100954634283,-431.3179004714753
406,"['intr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.2795102809122161,-444.1767336882487
988,"['thermal_expansion_coeff_fcc', 'extr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",0.2794971608518365,-457.64966858940136
1537,"['c44_sc', 'intr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",0.27923727346071237,-466.24112721034595
554,"['cohesive_energy_fcc', 'c12_sc', 'c44_bcc']",0.2791567432451243,-410.0014009605997
1210,"['thermal_expansion_coeff_fcc', 'bulk_modulus_fcc', 'bulk_modulus_bcc']",0.2789443228716042,-462.4368353783069
2926,"['c12_bcc', 'intr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.27891895457248944,-439.02015799869315
749,"['cohesive_energy_fcc', 'c44_bcc', 'bulk_modulus_sc']",0.27877049947913335,-444.9950879850176
1248,"['thermal_expansion_coeff_fcc', 'bulk_modulus_sc', 'c11_sc']",0.278563754441644,-439.97075627008445
679,"['cohesive_energy_fcc', 'lattice_constant_diamond', 'bulk_modulus_sc']",0.27836359807251676,-444.204070462246
483,"['cohesive_energy_fcc', 'thermal_expansion_coeff_fcc', 'bulk_modulus_fcc']",0.27767187484138134,-454.32622900427845
1950,"['c12_sc', 'extr_stack_fault_energy_fcc', 'c12_fcc']",0.2776507997495397,-442.1225892680812
3713,"['lattice_constant_sc', 'c44_bcc', 'intr_stack_fault_energy_fcc']",0.2776164152711469,-439.8300273606235
2507,"['extr_stack_fault_energy_fcc', 'c12_bcc', 'lattice_constant_fcc']",0.27761295035179256,-439.7887616963165
274,"['lattice_constant_diamond', 'c11_sc']",0.277539292389396,-442.11910864058734
2021,"['c12_sc', 'lattice_constant_diamond', 'unstable_stack_energy_fcc']",0.2770424397366862,-431.3191381185282
164,"['c12_sc', 'c11_sc']",0.27695535199340854,-458.21654142641216
669,"['cohesive_energy_fcc', 'lattice_constant_diamond', 'intr_stack_fault_energy_fcc']",0.27695207338449324,-446.7340183491478
332,"['c44_bcc', 'surface_energy_100_fcc']",0.2767852396423794,-444.23747232361836
3068,"['c12_fcc', 'c44_bcc', 'ideal_surface_energy_100_fcc']",0.27625096464453963,-451.63527528923044
3084,"['c12_fcc', 'lattice_constant_fcc', 'lattice_constant_bcc']",0.27623721377121624,-433.04284580241
2665,"['extr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.27608951881869287,-416.68695420549614
217,"['c12_bcc', 'c44_bcc']",0.27596923822766234,-390.973833085697
3294,"['lattice_constant_diamond', 'unstable_stack_energy_fcc', 'surface_energy_100_fcc']",0.2755621986715364,-400.4295596815118
3988,"['lattice_constant_fcc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.27544863339670894,-403.9935814392679
317,"['lattice_constant_sc', 'intr_stack_fault_energy_fcc']",0.2753155773687167,-447.3517368225803
2104,"['c12_sc', 'c44_bcc', 'c11_sc']",0.27515752204854754,-448.55506498981515
4337,"['intr_stack_fault_energy_fcc', 'relaxation_volume_fcc', 'bulk_modulus_sc']",0.2750710880492861,-450.9731033922628
1008,"['thermal_expansion_coeff_fcc', 'c12_bcc', 'bulk_modulus_fcc']",0.2750064655965313,-459.3076276325912
2714,"['extr_stack_fault_energy_fcc', 'bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.2749581073872598,-444.39247052287914
3506,"['unstable_twinning_energy_slip_fraction_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'c11_fcc']",0.2747836406029039,-436.9139317376462
4226,"['unstable_stack_energy_fcc', 'lattice_constant_bcc', 'bulk_modulus_bcc']",0.27458786932469953,-411.91506786927437
3361,"['lattice_constant_diamond', 'relaxation_volume_fcc', 'bulk_modulus_bcc']",0.2743264219537522,-454.0770819305225
1299,"['c44_sc', 'c12_sc', 'c11_sc']",0.2742840146288974,-452.71580594368345
518,"['cohesive_energy_fcc', 'c44_sc', 'bulk_modulus_sc']",0.27420989134645496,-447.7238536900311
36,"['cohesive_energy_fcc', 'c12_bcc']",0.2741535440812631,-463.09609636622343
3756,"['lattice_constant_sc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.2737919493573582,-412.6799755251658
471,"['cohesive_energy_fcc', 'thermal_expansion_coeff_fcc', 'c12_fcc']",0.2735047525537681,-452.88927212217817
496,"['cohesive_energy_fcc', 'c44_sc', 'extr_stack_fault_energy_fcc']",0.27341956786023497,-453.6178694186206
428,"['bulk_modulus_fcc', 'c11_sc']",0.27314774012342846,-453.65113457535256
1048,"['thermal_expansion_coeff_fcc', 'lattice_constant_diamond', 'unstable_stack_energy_slip_fraction_fcc']",0.27292587274886854,-467.2339202448279
66,"['thermal_expansion_coeff_fcc', 'lattice_constant_diamond']",0.2726820312427198,-464.0248700617529
3471,"['unstable_twinning_energy_slip_fraction_fcc', 'unstable_stack_energy_fcc', 'ideal_surface_energy_100_fcc']",0.27213508730960706,-405.51149479464533
3925,"['c44_bcc', 'bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.2711470666022518,-441.019329173138
400,"['intr_stack_fault_energy_fcc', 'bulk_modulus_fcc']",0.2708971625250559,-459.1226505320477
3906,"['c44_bcc', 'intr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.27085257524030626,-430.43183935625444
2737,"['extr_stack_fault_energy_fcc', 'ideal_surface_energy_100_fcc', 'bulk_modulus_sc']",0.2707175399207084,-439.87633538140966
3011,"['c12_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'surface_energy_100_fcc']",0.27047765057172957,-433.7586437318956
1070,"['thermal_expansion_coeff_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",0.2702673492704383,-465.88976525537794
2234,"['c11_bcc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc']",0.270029738029406,-407.59236137897346
1170,"['thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc', 'c11_sc']",0.26951522123040755,-423.59033481430515
585,"['cohesive_energy_fcc', 'c11_bcc', 'bulk_modulus_fcc']",0.2692565012823729,-460.57839327925655
1563,"['c44_sc', 'bulk_modulus_fcc', 'c11_sc']",0.2690168370794598,-445.824346293369
3116,"['c12_fcc', 'unstable_stack_energy_fcc', 'c11_sc']",0.2688873993869761,-406.77726188309964
1421,"['c44_sc', 'unstable_twinning_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",0.2688594288698379,-465.06309187005513
3264,"['lattice_constant_diamond', 'c44_bcc', 'c11_sc']",0.26880740607857506,-448.6019039333013
448,"['ideal_surface_energy_100_fcc', 'bulk_modulus_sc']",0.268764325974179,-433.71863828527285
689,"['cohesive_energy_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.26873130254095495,-452.2286530638262
1447,"['c44_sc', 'lattice_constant_sc', 'c44_bcc']",0.26865261883703423,-449.31387136599466
468,"['cohesive_energy_fcc', 'thermal_expansion_coeff_fcc', 'c11_bcc']",0.26801660969878727,-448.4720158474518
941,"['thermal_expansion_coeff_fcc', 'c12_sc', 'relaxation_volume_fcc']",0.26791550560657135,-455.9355127844344
2760,"['c12_bcc', 'c12_fcc', 'unstable_twinning_energy_fcc']",0.2676145271358291,-420.10887765784025
3942,"['c44_bcc', 'relaxation_volume_fcc', 'bulk_modulus_sc']",0.26743843905129033,-439.2951661922995
1025,"['thermal_expansion_coeff_fcc', 'c12_fcc', 'unstable_stack_energy_fcc']",0.2673407019240342,-430.75485251764576
2363,"['c11_bcc', 'lattice_constant_sc', 'bulk_modulus_sc']",0.2672229516393805,-435.41232877139106
1122,"['thermal_expansion_coeff_fcc', 'c44_bcc', 'ideal_surface_energy_100_fcc']",0.26703460474692436,-445.95399797047037
560,"['cohesive_energy_fcc', 'c12_sc', 'unstable_stack_energy_slip_fraction_fcc']",0.2668749479196047,-441.1759357900504
42,"['cohesive_energy_fcc', 'c44_bcc']",0.26685376368444463,-447.13713329841397
464,"['bulk_modulus_sc', 'c11_sc']",0.26655648026485074,-459.71045257496365
3301,"['lattice_constant_diamond', 'unstable_stack_energy_fcc', 'lattice_constant_bcc']",0.26653909510027207,-410.5703295121364
3194,"['c12_fcc', 'bulk_modulus_sc', 'c11_sc']",0.2664577713356773,-444.1320992475488
426,"['bulk_modulus_fcc', 'bulk_modulus_bcc']",0.2664514231587604,-464.9083827099602
740,"['cohesive_energy_fcc', 'c44_bcc', 'unstable_stack_energy_slip_fraction_fcc']",0.26639188129836244,-425.53324627681354
584,"['cohesive_energy_fcc', 'c11_bcc', 'unstable_stack_energy_slip_fraction_fcc']",0.2663724819191578,-450.5681672398998
551,"['cohesive_energy_fcc', 'c12_sc', 'unstable_twinning_energy_slip_fraction_fcc']",0.2663324792340899,-454.8700461182049
4368,"['unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_fcc', 'c11_sc']",0.26623326791647467,-458.30133120343345
0,['cohesive_energy_fcc'],0.2661795923674902,-454.9818558450827
3788,"['lattice_constant_sc', 'intr_stack_fault_energy_fcc', 'bulk_modulus_sc']",0.26600597718239843,-442.24587475921834
1599,"['c44_sc', 'bulk_modulus_sc', 'c11_sc']",0.2658329799294671,-452.3807752856716
619,"['cohesive_energy_fcc', 'c12_bcc', 'lattice_constant_diamond']",0.26574963425415443,-440.0316102744235
574,"['cohesive_energy_fcc', 'c11_bcc', 'lattice_constant_diamond']",0.2651402750338862,-441.5458430388098
490,"['cohesive_energy_fcc', 'thermal_expansion_coeff_fcc', 'bulk_modulus_bcc']",0.2650900235885063,-448.15001164074755
2543,"['extr_stack_fault_energy_fcc', 'c12_fcc', 'c11_sc']",0.2649964370710037,-462.38710897750303
3347,"['lattice_constant_diamond', 'bulk_modulus_fcc', 'bulk_modulus_sc']",0.2649456970692549,-460.1179151573783
3973,"['lattice_constant_fcc', 'unstable_twinning_energy_fcc', 'lattice_constant_bcc']",0.264683035198427,-394.10996743158773
289,"['unstable_twinning_energy_slip_fraction_fcc', 'c11_fcc']",0.2641322543069091,-435.4121033945364
568,"['cohesive_energy_fcc', 'c12_sc', 'bulk_modulus_bcc']",0.2637845561626321,-439.7057768335617
497,"['cohesive_energy_fcc', 'c44_sc', 'c12_bcc']",0.2635083640325266,-461.64529730095046
897,"['thermal_expansion_coeff_fcc', 'c44_sc', 'c11_sc']",0.2633735277140522,-451.0523095258533
172,"['c11_bcc', 'c44_bcc']",0.26306822385033474,-435.9469788503873
1374,"['c44_sc', 'c12_fcc', 'lattice_constant_fcc']",0.26299297460682847,-437.79538327768915
2303,"['c11_bcc', 'lattice_constant_diamond', 'relaxation_volume_fcc']",0.26268483014747784,-430.35760198091265
3894,"['c44_bcc', 'surface_energy_100_fcc', 'c11_fcc']",0.26215083026394703,-433.3164506496193
573,"['cohesive_energy_fcc', 'c11_bcc', 'c12_fcc']",0.26147635882075476,-471.3184907101851
658,"['cohesive_energy_fcc', 'c12_fcc', 'bulk_modulus_bcc']",0.26079304381397955,-469.8557817390941
4323,"['intr_stack_fault_energy_fcc', 'bulk_modulus_fcc', 'c11_sc']",0.26054673579454074,-439.73794050905474
650,"['cohesive_energy_fcc', 'c12_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.26052992036076156,-456.0131208609845
4004,"['lattice_constant_fcc', 'intr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.2600933274077235,-436.46560279518775
4397,"['unstable_stack_energy_slip_fraction_fcc', 'c11_fcc', 'bulk_modulus_sc']",0.26005744860809904,-438.25308554056227
2962,"['c12_bcc', 'relaxation_volume_fcc', 'bulk_modulus_sc']",0.2598338904357272,-462.40506322479223
4114,"['unstable_twinning_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_sc']",0.25977211336715433,-431.72689538634825
868,"['cohesive_energy_fcc', 'bulk_modulus_bcc', 'bulk_modulus_sc']",0.2597539289612639,-456.22650485591225
2138,"['c12_sc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.2595628769428185,-379.43281455681193
366,"['unstable_twinning_energy_fcc', 'relaxation_volume_fcc']",0.25937076143924154,-439.6575864879732
2478,"['c11_bcc', 'relaxation_volume_fcc', 'bulk_modulus_sc']",0.25926661899712355,-452.5894780505306
3097,"['c12_fcc', 'unstable_twinning_energy_fcc', 'ideal_surface_energy_100_fcc']",0.2592463667169122,-393.2121365357011
928,"['thermal_expansion_coeff_fcc', 'c12_sc', 'lattice_constant_diamond']",0.259042249542417,-459.66318487110743
1389,"['c44_sc', 'c12_fcc', 'c11_sc']",0.2588784495753443,-457.5618055722963
4381,"['unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc', 'bulk_modulus_bcc']",0.2582700440042741,-466.1092268330787
1306,"['c44_sc', 'c11_bcc', 'lattice_constant_sc']",0.2578454258069153,-455.0690596416556
997,"['thermal_expansion_coeff_fcc', 'c12_bcc', 'lattice_constant_diamond']",0.2578216604704603,-470.6304824148091
3204,"['lattice_constant_diamond', 'unstable_twinning_energy_slip_fraction_fcc', 'bulk_modulus_fcc']",0.25745368951748315,-463.7871433135546
509,"['cohesive_energy_fcc', 'c44_sc', 'unstable_stack_energy_slip_fraction_fcc']",0.2572257138883501,-446.2814658843261
1247,"['thermal_expansion_coeff_fcc', 'bulk_modulus_bcc', 'c11_sc']",0.2571080392084486,-460.8179523123058
4239,"['surface_energy_100_fcc', 'intr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.2570986320382229,-432.3187971011823
1971,"['c12_sc', 'extr_stack_fault_energy_fcc', 'c11_sc']",0.25690914475158166,-453.5268201796753
3555,"['unstable_twinning_energy_slip_fraction_fcc', 'bulk_modulus_sc', 'c11_sc']",0.2566968049838994,-461.6064379634242
2384,"['c11_bcc', 'lattice_constant_fcc', 'intr_stack_fault_energy_fcc']",0.2564624832297583,-451.2711807896493
510,"['cohesive_energy_fcc', 'c44_sc', 'bulk_modulus_fcc']",0.256308981709399,-453.27589675934956
163,"['c12_sc', 'bulk_modulus_sc']",0.25530291425666674,-457.6702820993742
3171,"['c12_fcc', 'relaxation_volume_fcc', 'bulk_modulus_bcc']",0.2549136394111603,-458.82192991137083
952,"['thermal_expansion_coeff_fcc', 'c11_bcc', 'lattice_constant_diamond']",0.25483684687535196,-474.3565813782064
155,"['c12_sc', 'bulk_modulus_fcc']",0.25473106376053634,-452.9059213156776
508,"['cohesive_energy_fcc', 'c44_sc', 'intr_stack_fault_energy_fcc']",0.2543261641563754,-458.4361468383486
3305,"['lattice_constant_diamond', 'unstable_stack_energy_fcc', 'bulk_modulus_sc']",0.25412748370568056,-439.49712964442534
2727,"['extr_stack_fault_energy_fcc', 'relaxation_volume_fcc', 'lattice_constant_bcc']",0.25408836536954277,-410.43085453469297
3916,"['c44_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.2539796526347057,-441.1083523154438
413,"['unstable_stack_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc']",0.2539726728135284,-439.59651629259315
2774,"['c12_bcc', 'c12_fcc', 'c11_sc']",0.25396297518779276,-465.15772809685654
3846,"['c44_bcc', 'lattice_constant_fcc', 'unstable_stack_energy_fcc']",0.253841983849893,-429.758322406309
1018,"['thermal_expansion_coeff_fcc', 'c12_fcc', 'lattice_constant_diamond']",0.2534775628808943,-466.03991075612737
3299,"['lattice_constant_diamond', 'unstable_stack_energy_fcc', 'relaxation_volume_fcc']",0.2534575150433724,-422.1534669327368
975,"['thermal_expansion_coeff_fcc', 'extr_stack_fault_energy_fcc', 'lattice_constant_diamond']",0.25337271235768166,-469.34748237437896
546,"['cohesive_energy_fcc', 'c12_sc', 'c11_bcc']",0.2532302645984791,-444.97182535868524
265,"['lattice_constant_diamond', 'bulk_modulus_fcc']",0.2531461190456925,-458.1948773919084
3067,"['c12_fcc', 'c44_bcc', 'relaxation_volume_fcc']",0.25177527948296147,-456.664860205575
2732,"['extr_stack_fault_energy_fcc', 'relaxation_volume_fcc', 'c11_sc']",0.2516299577705919,-432.2484542373749
1340,"['c44_sc', 'extr_stack_fault_energy_fcc', 'ideal_surface_energy_100_fcc']",0.25138519527231834,-447.813760130784
157,"['c12_sc', 'relaxation_volume_fcc']",0.2511535382931961,-468.3905524576585
1162,"['thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.25114799917958097,-420.9469733627741
2448,"['c11_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",0.2510854161804812,-467.5795735502854
2717,"['extr_stack_fault_energy_fcc', 'bulk_modulus_fcc', 'c11_sc']",0.2508723747420775,-447.9556588671396
481,"['cohesive_energy_fcc', 'thermal_expansion_coeff_fcc', 'intr_stack_fault_energy_fcc']",0.2505195801744296,-458.54535192247135
813,"['cohesive_energy_fcc', 'intr_stack_fault_energy_fcc', 'bulk_modulus_bcc']",0.250426667862639,-457.7113957549174
661,"['cohesive_energy_fcc', 'lattice_constant_diamond', 'unstable_twinning_energy_slip_fraction_fcc']",0.25009975888649494,-447.9444766485524
2627,"['extr_stack_fault_energy_fcc', 'c44_bcc', 'ideal_surface_energy_100_fcc']",0.2500655437626593,-447.0729647759591
4262,"['surface_energy_100_fcc', 'bulk_modulus_fcc', 'ideal_surface_energy_100_fcc']",0.24983733301128194,-456.040512791682
34,"['cohesive_energy_fcc', 'c11_bcc']",0.24953976777934225,-462.91340716967096
224,"['c12_bcc', 'bulk_modulus_fcc']",0.24939435198204765,-466.03877204264006
664,"['cohesive_energy_fcc', 'lattice_constant_diamond', 'c44_bcc']",0.24936902091569443,-440.852945832693
500,"['cohesive_energy_fcc', 'c44_sc', 'unstable_twinning_energy_slip_fraction_fcc']",0.24929319734214034,-450.53728955900243
4487,"['relaxation_volume_fcc', 'bulk_modulus_bcc', 'bulk_modulus_sc']",0.2492714935205538,-460.5696897746534
3329,"['lattice_constant_diamond', 'intr_stack_fault_energy_fcc', 'c11_sc']",0.24922394054635771,-447.83485803177354
2044,"['c12_sc', 'unstable_twinning_energy_slip_fraction_fcc', 'bulk_modulus_fcc']",0.24910546268783484,-452.1032875616245
392,"['surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",0.24869437196136457,-435.35636694363694
3002,"['c12_fcc', 'lattice_constant_diamond', 'bulk_modulus_bcc']",0.2486448213496182,-470.6184511593342
3901,"['c44_bcc', 'intr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.24851463021817488,-422.97093958540563
1941,"['c12_sc', 'c11_bcc', 'relaxation_volume_fcc']",0.24809296215091867,-471.1085178002728
628,"['cohesive_energy_fcc', 'c12_bcc', 'intr_stack_fault_energy_fcc']",0.24780693224810219,-461.2208956879338
2436,"['c11_bcc', 'intr_stack_fault_energy_fcc', 'bulk_modulus_fcc']",0.24764259491220106,-449.2013809018255
3206,"['lattice_constant_diamond', 'unstable_twinning_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",0.24747072440620965,-440.0061103454848
1017,"['thermal_expansion_coeff_fcc', 'c12_bcc', 'c11_sc']",0.24736773643753002,-458.64304497271246
1502,"['c44_sc', 'unstable_twinning_energy_fcc', 'ideal_surface_energy_100_fcc']",0.24720283368068016,-389.18808391211957
3047,"['c12_fcc', 'lattice_constant_sc', 'intr_stack_fault_energy_fcc']",0.24705360260745649,-429.22496223476736
86,"['thermal_expansion_coeff_fcc', 'c11_sc']",0.2468970485888902,-457.3290348805278
4191,"['unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_bcc']",0.24671052417565306,-446.25651996418725
